ENSG00000130749_ZC3H4_1,2,0,0,1,1
ENSG00000130749_ZC3H4_2,3,1,0,1,1
ENSG00000130749_ZC3H4_3,4,0,0,1,0
ENSG00000130749_ZC3H4_4,0,1,0,0,0
ENSG00000130749_ZC3H4_5,0,0,0,0,0
ENSG00000130749_ZC3H4_6,4,0,1,1,3
ENSG00000130749_ZC3H4_7,3,3,1,1,2
ENSG00000130749_ZC3H4_8,1,2,1,2,1
ENSG00000130749_ZC3H4_9,3,1,0,2,2
ENSG00000130749_ZC3H4_10,6,2,4,5,4
ENSG00000130749_ZC3H4_11,3,2,0,2,7
ENSG00000130749_ZC3H4_12,1,0,2,0,4
ENSG00000130749_ZC3H4_13,2,0,1,2,9
ENSG00000130749_ZC3H4_14,4,0,2,1,8
ENSG00000130749_ZC3H4_15,4,1,1,3,9
ENSG00000130749_ZC3H4_16,3,0,0,1,4
ENSG00000130749_ZC3H4_17,2,1,0,2,1
ENSG00000130749_ZC3H4_18,2,0,1,0,3
ENSG00000130749_ZC3H4_19,1,1,0,4,6
ENSG00000130749_ZC3H4_20,5,0,1,2,10
ENSG00000130749_ZC3H4_21,1,1,2,0,6
ENSG00000130749_ZC3H4_22,2,1,2,1,4
ENSG00000130749_ZC3H4_23,3,0,0,5,4
ENSG00000130749_ZC3H4_24,5,1,1,3,8
ENSG00000130749_ZC3H4_25,8,0,2,0,8
ENSG00000130749_ZC3H4_26,4,1,1,1,8
ENSG00000130749_ZC3H4_27,2,2,1,0,6
ENSG00000130749_ZC3H4_28,4,2,1,1,8
ENSG00000130749_ZC3H4_29,7,0,3,3,4
ENSG00000130749_ZC3H4_30,7,1,3,1,7
ENSG00000130749_ZC3H4_31,2,2,1,0,5
ENSG00000130749_ZC3H4_32,2,1,5,0,1
ENSG00000130749_ZC3H4_33,5,2,1,2,3
ENSG00000130749_ZC3H4_34,3,0,1,2,2
ENSG00000130749_ZC3H4_35,2,0,0,0,3
ENSG00000130749_ZC3H4_36,4,0,2,1,8
ENSG00000130749_ZC3H4_37,2,2,6,3,11
ENSG00000130749_ZC3H4_38,7,1,5,4,15
ENSG00000130749_ZC3H4_39,6,2,1,0,3
ENSG00000130749_ZC3H4_40,4,2,2,1,1
ENSG00000130749_ZC3H4_41,4,1,0,0,3
ENSG00000130749_ZC3H4_42,5,2,1,0,5
ENSG00000130749_ZC3H4_43,10,1,1,3,6
ENSG00000130749_ZC3H4_44,7,0,2,2,5
ENSG00000130749_ZC3H4_45,10,1,0,0,3
ENSG00000130749_ZC3H4_46,14,4,2,1,2
ENSG00000130749_ZC3H4_47,11,5,2,2,1
ENSG00000130749_ZC3H4_48,7,3,0,0,2
ENSG00000130749_ZC3H4_49,11,2,1,1,1
ENSG00000130749_ZC3H4_50,8,7,2,1,1
ENSG00000130749_ZC3H4_51,4,4,1,1,0
ENSG00000130749_ZC3H4_52,5,1,0,0,1
ENSG00000130749_ZC3H4_53,4,3,0,2,2
ENSG00000130749_ZC3H4_54,3,2,0,0,3
ENSG00000130749_ZC3H4_55,3,4,1,0,0
ENSG00000130749_ZC3H4_56,3,2,0,3,2
ENSG00000130749_ZC3H4_57,4,9,1,1,6
ENSG00000130749_ZC3H4_58,7,13,1,1,5
ENSG00000130749_ZC3H4_59,11,18,3,2,6
ENSG00000130749_ZC3H4_60,11,19,2,3,1
ENSG00000130749_ZC3H4_61,10,27,1,1,1
ENSG00000130749_ZC3H4_62,15,22,0,3,3
ENSG00000130749_ZC3H4_63,11,21,1,6,6
ENSG00000130749_ZC3H4_64,10,26,1,2,11
